source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,j_m,h_m,k_m,ph_qual
598616293855857664,133.0426858357576,10.856399840955222,1.345385043402015,13.450183,0.84049416,-7.135771152342677,-14.451437955998884,16.371,15.263,15.087,CUU
598616809251923712,133.0865605238264,10.882246707135543,1.4544763198057133,10.532544,1.273489,-11.80358097091371,-8.980162084092797,15.831,15.265,15.259,BBC
598617187209051392,133.05531571492236,10.875582170748297,2.3010246059627697,11.31136,0.6116781,-4.750031786072128,-7.938936925441866,16.213,15.634,15.392,ABU
598617943123292416,133.0416850637062,10.928890718438762,1.2705602038194705,13.667251,0.8093195,-1.0162394084106205,-16.040680108708358,15.666,15.15,15.308,AAC
598620245225724928,133.232735716379,10.945215087463337,14.503181255741397,13.059783,2.062604,25.890821200372823,111.49331407036362,14.881,13.864,13.498,AAA
598624437113819520,133.12697860742088,10.984115973713626,1.5832017649406263,13.550386,0.7627287,-2.6362873286171635,-15.936338578767877,15.786,15.368,15.026,AAB
598625296107256320,133.2961441325748,11.016592422728504,0.7774031255275894,11.5164,1.4498262,-6.114535084486925,5.468773252725588,15.638,14.885,14.259,AUU
598638662045573760,132.85974038194516,10.804023780989047,0.7929417783955918,13.809364,0.697649,-4.6277087047794465,3.526307930831896,15.652,15.426,14.975,ABB
598638902563740672,132.8567342718141,10.818079400239602,1.462564875189945,12.507287,0.70194817,-7.946566680540167,0.2703672045869159,16.304,15.342,15.061,BBC
598639211801401088,132.7686761166671,10.812859965604671,2.068649921457614,13.297141,0.8511381,11.254617578309448,-34.55329570516323,15.812,15.397,15.423,AAC
598640036435112576,132.7922637572931,10.865453410109096,2.1748371748446793,13.962428,1.0376225,-27.3421723092515,-26.058663566354063,16.084,15.7,15.596,ACC
598642338537725184,132.72618156385676,10.816766678768493,0.6856673952896113,13.360258,0.772274,-5.223417350897417,-3.019781691088863,15.334,14.879,13.957,UAA
598653505452587392,132.5486062203145,10.841721799315923,5.088868584705364,10.435435,0.83395576,18.56706582063035,-11.088495551354765,16.099,15.468,15.027,BUU
598655047345524864,132.5436678181729,10.912931878888397,1.3521372746329112,12.455533,0.85964775,-10.236391897663927,6.984565645062876,15.077,14.151,13.796,AAA
598655154720022272,132.54807640845374,10.922993380307103,1.0076974887012726,13.847547,0.84370804,-0.6838565052269718,-12.459685101720845,15.841,15.645,15.139,ACC
598655532677136256,132.63261182744364,10.905268774029425,0.2481393249469701,12.28717,1.250824,5.417074831672291,-9.262776955094123,13.397,13.025,12.914,AAA
598655768900030336,132.6103019881318,10.914676888027635,2.2460896222550977,9.999457,1.1541834,0.7418364588448976,-4.524037341790061,13.299,12.977,12.822,AAA
598655803259768832,132.61538690604246,10.913490708962449,1.3763608630311457,13.617762,0.7390766,-7.644701096216031,1.3600577939743088,11.184,10.647,10.538,AAA
598655906338983296,132.62272512758017,10.928113902849546,2.4473512943364826,13.784744,1.0266314,-8.057551435894458,-3.1623534247745244,14.791,14.434,14.451,AAA
598656391670590848,132.6395174901195,10.960751513072486,0.9561177071545367,13.163263,0.7479296,6.465285650745551,-6.555481982754921,15.516,14.508,13.551,AAU
598659587126274816,132.46955330366848,11.005366077653322,3.1214200427225873,13.835823,1.5237036,6.125305818688251,-8.287721498883053,17.275,15.711,14.71,UUB
